Month,Category_Name,Product_Name,Order_Demand
2014-09-01,Automotive,Automotive_Item_010,40
2014-10-01,Automotive,Automotive_Item_010,12
2014-11-01,Automotive,Automotive_Item_010,17
2014-12-01,Automotive,Automotive_Item_010,0
2015-01-01,Automotive,Automotive_Item_010,0
2015-02-01,Automotive,Automotive_Item_010,47
2015-03-01,Automotive,Automotive_Item_010,22
2015-04-01,Automotive,Automotive_Item_010,0
2015-05-01,Automotive,Automotive_Item_010,4
2015-06-01,Automotive,Automotive_Item_010,98
2015-07-01,Automotive,Automotive_Item_010,10
2015-08-01,Automotive,Automotive_Item_010,0
2015-09-01,Automotive,Automotive_Item_010,6
2015-10-01,Automotive,Automotive_Item_010,80
2015-11-01,Automotive,Automotive_Item_010,20
2015-12-01,Automotive,Automotive_Item_010,0
2016-01-01,Automotive,Automotive_Item_010,4
2016-02-01,Automotive,Automotive_Item_010,90
2016-03-01,Automotive,Automotive_Item_010,10
2016-04-01,Automotive,Automotive_Item_010,22
2016-05-01,Automotive,Automotive_Item_010,57
2016-06-01,Automotive,Automotive_Item_010,250
2016-07-01,Automotive,Automotive_Item_010,20
2016-08-01,Automotive,Automotive_Item_010,0
2016-09-01,Automotive,Automotive_Item_010,8
2016-10-01,Automotive,Automotive_Item_010,0
2016-11-01,Automotive,Automotive_Item_010,4
2016-12-01,Automotive,Automotive_Item_010,1
2012-01-01,Automotive,Automotive_Item_011,3
2012-02-01,Automotive,Automotive_Item_011,1
2012-03-01,Automotive,Automotive_Item_011,32
2012-04-01,Automotive,Automotive_Item_011,4
2012-05-01,Automotive,Automotive_Item_011,0
2012-06-01,Automotive,Automotive_Item_011,7
2012-07-01,Automotive,Automotive_Item_011,10
2012-08-01,Automotive,Automotive_Item_011,11
2012-09-01,Automotive,Automotive_Item_011,16
2012-10-01,Automotive,Automotive_Item_011,3
2012-11-01,Automotive,Automotive_Item_011,49
2012-12-01,Automotive,Automotive_Item_011,1
2013-01-01,Automotive,Automotive_Item_011,19
2013-02-01,Automotive,Automotive_Item_011,0
2013-03-01,Automotive,Automotive_Item_011,2
2013-04-01,Automotive,Automotive_Item_011,8
2013-05-01,Automotive,Automotive_Item_011,14
2013-06-01,Automotive,Automotive_Item_011,2
2013-07-01,Automotive,Automotive_Item_011,30
2013-08-01,Automotive,Automotive_Item_011,6
2013-09-01,Automotive,Automotive_Item_011,2
2013-10-01,Automotive,Automotive_Item_011,21
2013-11-01,Automotive,Automotive_Item_011,2
2013-12-01,Automotive,Automotive_Item_011,0
2014-01-01,Automotive,Automotive_Item_011,0
2014-02-01,Automotive,Automotive_Item_011,0
2014-03-01,Automotive,Automotive_Item_011,11
2014-04-01,Automotive,Automotive_Item_011,2
2014-05-01,Automotive,Automotive_Item_011,7
2014-06-01,Automotive,Automotive_Item_011,0
2014-07-01,Automotive,Automotive_Item_011,9
2014-08-01,Automotive,Automotive_Item_011,13
2014-09-01,Automotive,Automotive_Item_011,0
2014-10-01,Automotive,Automotive_Item_011,10
2014-11-01,Automotive,Automotive_Item_011,0
2014-12-01,Automotive,Automotive_Item_011,61
2015-01-01,Automotive,Automotive_Item_011,2
2015-02-01,Automotive,Automotive_Item_011,10
2015-03-01,Automotive,Automotive_Item_011,16
2015-04-01,Automotive,Automotive_Item_011,6
2015-05-01,Automotive,Automotive_Item_011,7
2015-06-01,Automotive,Automotive_Item_011,24
2015-07-01,Automotive,Automotive_Item_011,29
2015-08-01,Automotive,Automotive_Item_011,6
2015-09-01,Automotive,Automotive_Item_011,1
2015-10-01,Automotive,Automotive_Item_011,16
2015-11-01,Automotive,Automotive_Item_011,16
2015-12-01,Automotive,Automotive_Item_011,5
2016-01-01,Automotive,Automotive_Item_011,3
2016-02-01,Automotive,Automotive_Item_011,11
2016-03-01,Automotive,Automotive_Item_011,3
2016-04-01,Automotive,Automotive_Item_011,13
2016-05-01,Automotive,Automotive_Item_011,21
2016-06-01,Automotive,Automotive_Item_011,0
2016-07-01,Automotive,Automotive_Item_011,0
2016-08-01,Automotive,Automotive_Item_011,20
2016-09-01,Automotive,Automotive_Item_011,12
2016-10-01,Automotive,Automotive_Item_011,18
2016-11-01,Automotive,Automotive_Item_011,13
2016-12-01,Automotive,Automotive_Item_011,7
2012-01-01,Automotive,Automotive_Item_012,16
2012-02-01,Automotive,Automotive_Item_012,18
2012-03-01,Automotive,Automotive_Item_012,6
2012-04-01,Automotive,Automotive_Item_012,8
2012-05-01,Automotive,Automotive_Item_012,19
2012-06-01,Automotive,Automotive_Item_012,5
2012-07-01,Automotive,Automotive_Item_012,7
2012-08-01,Automotive,Automotive_Item_012,30
2012-09-01,Automotive,Automotive_Item_012,9
2012-10-01,Automotive,Automotive_Item_012,15
2012-11-01,Automotive,Automotive_Item_012,31
2012-12-01,Automotive,Automotive_Item_012,2
2013-01-01,Automotive,Automotive_Item_012,3
2013-02-01,Automotive,Automotive_Item_012,21
2013-03-01,Automotive,Automotive_Item_012,7
2013-04-01,Automotive,Automotive_Item_012,28
2013-05-01,Automotive,Automotive_Item_012,21
2013-06-01,Automotive,Automotive_Item_012,39
2013-07-01,Automotive,Automotive_Item_012,5
2013-08-01,Automotive,Automotive_Item_012,10
2013-09-01,Automotive,Automotive_Item_012,6
2013-10-01,Automotive,Automotive_Item_012,3
2013-11-01,Automotive,Automotive_Item_012,17
2013-12-01,Automotive,Automotive_Item_012,2
2014-01-01,Automotive,Automotive_Item_012,0
2014-02-01,Automotive,Automotive_Item_012,57
2014-03-01,Automotive,Automotive_Item_012,0
2014-04-01,Automotive,Automotive_Item_012,44
2014-05-01,Automotive,Automotive_Item_012,44
2014-06-01,Automotive,Automotive_Item_012,5
2014-07-01,Automotive,Automotive_Item_012,59
2014-08-01,Automotive,Automotive_Item_012,54
2014-09-01,Automotive,Automotive_Item_012,26
2014-10-01,Automotive,Automotive_Item_012,19
2014-11-01,Automotive,Automotive_Item_012,7
2014-12-01,Automotive,Automotive_Item_012,18
2015-01-01,Automotive,Automotive_Item_012,14
2015-02-01,Automotive,Automotive_Item_012,11
2015-03-01,Automotive,Automotive_Item_012,26
2015-04-01,Automotive,Automotive_Item_012,5
2015-05-01,Automotive,Automotive_Item_012,6
2015-06-01,Automotive,Automotive_Item_012,54
2015-07-01,Automotive,Automotive_Item_012,4
2015-08-01,Automotive,Automotive_Item_012,16
2015-09-01,Automotive,Automotive_Item_012,11
2015-10-01,Automotive,Automotive_Item_012,20
2015-11-01,Automotive,Automotive_Item_012,3
2015-12-01,Automotive,Automotive_Item_012,5
2016-01-01,Automotive,Automotive_Item_012,3
2016-02-01,Automotive,Automotive_Item_012,20
2016-03-01,Automotive,Automotive_Item_012,8
2016-04-01,Automotive,Automotive_Item_012,0
2016-05-01,Automotive,Automotive_Item_012,16
2016-06-01,Automotive,Automotive_Item_012,17
2016-07-01,Automotive,Automotive_Item_012,15
2016-08-01,Automotive,Automotive_Item_012,16
2016-09-01,Automotive,Automotive_Item_012,15
2016-10-01,Automotive,Automotive_Item_012,54
2016-11-01,Automotive,Automotive_Item_012,26
2016-12-01,Automotive,Automotive_Item_012,6
2012-02-01,Automotive,Automotive_Item_013,110
2012-03-01,Automotive,Automotive_Item_013,172
2012-04-01,Automotive,Automotive_Item_013,182
2012-05-01,Automotive,Automotive_Item_013,0
2012-06-01,Automotive,Automotive_Item_013,12
2012-07-01,Automotive,Automotive_Item_013,24
2012-08-01,Automotive,Automotive_Item_013,0
2012-09-01,Automotive,Automotive_Item_013,19
2012-10-01,Automotive,Automotive_Item_013,0
2012-11-01,Automotive,Automotive_Item_013,2
2012-12-01,Automotive,Automotive_Item_013,0
2013-01-01,Automotive,Automotive_Item_013,0
2013-02-01,Automotive,Automotive_Item_013,20
2013-03-01,Automotive,Automotive_Item_013,0
2013-04-01,Automotive,Automotive_Item_013,133
2013-05-01,Automotive,Automotive_Item_013,0
2013-06-01,Automotive,Automotive_Item_013,40
2013-07-01,Automotive,Automotive_Item_013,15
2013-08-01,Automotive,Automotive_Item_013,0
2013-09-01,Automotive,Automotive_Item_013,136
2013-10-01,Automotive,Automotive_Item_013,192
2013-11-01,Automotive,Automotive_Item_013,0
2013-12-01,Automotive,Automotive_Item_013,0
2014-01-01,Automotive,Automotive_Item_013,13
2014-02-01,Automotive,Automotive_Item_013,27
2014-03-01,Automotive,Automotive_Item_013,10
2014-04-01,Automotive,Automotive_Item_013,25
2014-05-01,Automotive,Automotive_Item_013,34
2014-06-01,Automotive,Automotive_Item_013,0
2014-07-01,Automotive,Automotive_Item_013,0
2014-08-01,Automotive,Automotive_Item_013,0
2014-09-01,Automotive,Automotive_Item_013,0
2014-10-01,Automotive,Automotive_Item_013,3
2014-11-01,Automotive,Automotive_Item_013,0
2014-12-01,Automotive,Automotive_Item_013,0
2015-01-01,Automotive,Automotive_Item_013,46
2015-02-01,Automotive,Automotive_Item_013,0
2015-03-01,Automotive,Automotive_Item_013,8
2015-04-01,Automotive,Automotive_Item_013,0
2015-05-01,Automotive,Automotive_Item_013,13
2015-06-01,Automotive,Automotive_Item_013,0
2015-07-01,Automotive,Automotive_Item_013,17
2015-08-01,Automotive,Automotive_Item_013,0
2015-09-01,Automotive,Automotive_Item_013,76
2015-10-01,Automotive,Automotive_Item_013,10
2015-11-01,Automotive,Automotive_Item_013,8
2015-12-01,Automotive,Automotive_Item_013,0
2016-01-01,Automotive,Automotive_Item_013,0
2016-02-01,Automotive,Automotive_Item_013,0
2016-03-01,Automotive,Automotive_Item_013,10
2016-04-01,Automotive,Automotive_Item_013,0
2016-05-01,Automotive,Automotive_Item_013,169
2016-06-01,Automotive,Automotive_Item_013,10
2016-07-01,Automotive,Automotive_Item_013,63
2016-08-01,Automotive,Automotive_Item_013,0
2016-09-01,Automotive,Automotive_Item_013,78
2016-10-01,Automotive,Automotive_Item_013,0
2016-11-01,Automotive,Automotive_Item_013,5
2016-12-01,Automotive,Automotive_Item_013,1
2012-02-01,Automotive,Automotive_Item_014,10
2012-03-01,Automotive,Automotive_Item_014,145
2012-04-01,Automotive,Automotive_Item_014,6
2012-05-01,Automotive,Automotive_Item_014,25
2012-06-01,Automotive,Automotive_Item_014,0
2012-07-01,Automotive,Automotive_Item_014,0
2012-08-01,Automotive,Automotive_Item_014,10
2012-09-01,Automotive,Automotive_Item_014,0
2012-10-01,Automotive,Automotive_Item_014,0
2012-11-01,Automotive,Automotive_Item_014,60
2012-12-01,Automotive,Automotive_Item_014,125
2013-01-01,Automotive,Automotive_Item_014,11
2013-02-01,Automotive,Automotive_Item_014,30
2013-03-01,Automotive,Automotive_Item_014,4
2013-04-01,Automotive,Automotive_Item_014,13
2013-05-01,Automotive,Automotive_Item_014,1
2013-06-01,Automotive,Automotive_Item_014,0
2013-07-01,Automotive,Automotive_Item_014,6
2013-08-01,Automotive,Automotive_Item_014,120
2013-09-01,Automotive,Automotive_Item_014,2
2013-10-01,Automotive,Automotive_Item_014,16
2013-11-01,Automotive,Automotive_Item_014,43
2013-12-01,Automotive,Automotive_Item_014,84
2014-01-01,Automotive,Automotive_Item_014,13
2014-02-01,Automotive,Automotive_Item_014,3
2014-03-01,Automotive,Automotive_Item_014,9
2014-04-01,Automotive,Automotive_Item_014,12
2014-05-01,Automotive,Automotive_Item_014,330
2014-06-01,Automotive,Automotive_Item_014,0
2014-07-01,Automotive,Automotive_Item_014,21
2014-08-01,Automotive,Automotive_Item_014,2
2014-09-01,Automotive,Automotive_Item_014,2
2014-10-01,Automotive,Automotive_Item_014,16
2014-11-01,Automotive,Automotive_Item_014,120
2014-12-01,Automotive,Automotive_Item_014,0
2015-01-01,Automotive,Automotive_Item_014,3
2015-02-01,Automotive,Automotive_Item_014,0
2015-03-01,Automotive,Automotive_Item_014,1
2015-04-01,Automotive,Automotive_Item_014,7
2015-05-01,Automotive,Automotive_Item_014,74
2015-06-01,Automotive,Automotive_Item_014,1
2015-07-01,Automotive,Automotive_Item_014,6
2015-08-01,Automotive,Automotive_Item_014,121
2015-09-01,Automotive,Automotive_Item_014,24
2015-10-01,Automotive,Automotive_Item_014,0
2015-11-01,Automotive,Automotive_Item_014,0
2015-12-01,Automotive,Automotive_Item_014,1
2016-01-01,Automotive,Automotive_Item_014,4
2016-02-01,Automotive,Automotive_Item_014,2
2016-03-01,Automotive,Automotive_Item_014,92
2016-04-01,Automotive,Automotive_Item_014,91
2016-05-01,Automotive,Automotive_Item_014,3
2016-06-01,Automotive,Automotive_Item_014,0
2016-07-01,Automotive,Automotive_Item_014,6
2016-08-01,Automotive,Automotive_Item_014,70
2016-09-01,Automotive,Automotive_Item_014,12
2016-10-01,Automotive,Automotive_Item_014,22
2016-11-01,Automotive,Automotive_Item_014,0
2016-12-01,Automotive,Automotive_Item_014,22
2012-01-01,Automotive,Automotive_Item_015,1052
2012-02-01,Automotive,Automotive_Item_015,1116
2012-03-01,Automotive,Automotive_Item_015,13
2012-04-01,Automotive,Automotive_Item_015,1740
2012-05-01,Automotive,Automotive_Item_015,256
2012-06-01,Automotive,Automotive_Item_015,280
2012-07-01,Automotive,Automotive_Item_015,2200
2012-08-01,Automotive,Automotive_Item_015,0
2012-09-01,Automotive,Automotive_Item_015,364
2012-10-01,Automotive,Automotive_Item_015,2004
2012-11-01,Automotive,Automotive_Item_015,1981
2012-12-01,Automotive,Automotive_Item_015,0
2013-01-01,Automotive,Automotive_Item_015,1200
2013-02-01,Automotive,Automotive_Item_015,500
2013-03-01,Automotive,Automotive_Item_015,0
2013-04-01,Automotive,Automotive_Item_015,103
2013-05-01,Automotive,Automotive_Item_015,800
2013-06-01,Automotive,Automotive_Item_015,51
2013-07-01,Automotive,Automotive_Item_015,866
2013-08-01,Automotive,Automotive_Item_015,211
2013-09-01,Automotive,Automotive_Item_015,1350
2013-10-01,Automotive,Automotive_Item_015,1000
2013-11-01,Automotive,Automotive_Item_015,3300
2013-12-01,Automotive,Automotive_Item_015,1647
2014-01-01,Automotive,Automotive_Item_015,1310
2014-02-01,Automotive,Automotive_Item_015,1740
2014-03-01,Automotive,Automotive_Item_015,800
2014-04-01,Automotive,Automotive_Item_015,0
2014-05-01,Automotive,Automotive_Item_015,1100
2014-06-01,Automotive,Automotive_Item_015,4010
2014-07-01,Automotive,Automotive_Item_015,500
2014-08-01,Automotive,Automotive_Item_015,600
2014-09-01,Automotive,Automotive_Item_015,500
2014-10-01,Automotive,Automotive_Item_015,2060
2014-11-01,Automotive,Automotive_Item_015,300
2014-12-01,Automotive,Automotive_Item_015,0
2015-01-01,Automotive,Automotive_Item_015,400
2015-02-01,Automotive,Automotive_Item_015,1100
2015-03-01,Automotive,Automotive_Item_015,6400
2015-04-01,Automotive,Automotive_Item_015,1241
2015-05-01,Automotive,Automotive_Item_015,1056
2015-06-01,Automotive,Automotive_Item_015,2300
2015-07-01,Automotive,Automotive_Item_015,1311
2015-08-01,Automotive,Automotive_Item_015,5696
2015-09-01,Automotive,Automotive_Item_015,4206
2015-10-01,Automotive,Automotive_Item_015,4537
2015-11-01,Automotive,Automotive_Item_015,5296
2015-12-01,Automotive,Automotive_Item_015,100
2016-01-01,Automotive,Automotive_Item_015,0
2016-02-01,Automotive,Automotive_Item_015,0
2016-03-01,Automotive,Automotive_Item_015,0
2016-04-01,Automotive,Automotive_Item_015,0
2016-05-01,Automotive,Automotive_Item_015,0
2016-06-01,Automotive,Automotive_Item_015,200
2016-07-01,Automotive,Automotive_Item_015,0
2016-08-01,Automotive,Automotive_Item_015,100
2016-09-01,Automotive,Automotive_Item_015,100
2016-10-01,Automotive,Automotive_Item_015,0
2016-11-01,Automotive,Automotive_Item_015,200
2012-01-01,Automotive,Automotive_Item_016,500
2012-02-01,Automotive,Automotive_Item_016,1852
2012-03-01,Automotive,Automotive_Item_016,446
2012-04-01,Automotive,Automotive_Item_016,1312
2012-05-01,Automotive,Automotive_Item_016,425
2012-06-01,Automotive,Automotive_Item_016,1511
2012-07-01,Automotive,Automotive_Item_016,600
2012-08-01,Automotive,Automotive_Item_016,1240
2012-09-01,Automotive,Automotive_Item_016,660
2012-10-01,Automotive,Automotive_Item_016,1150
2012-11-01,Automotive,Automotive_Item_016,517
2012-12-01,Automotive,Automotive_Item_016,1210
2013-01-01,Automotive,Automotive_Item_016,2218
2013-02-01,Automotive,Automotive_Item_016,950
2013-03-01,Automotive,Automotive_Item_016,1500
2013-04-01,Automotive,Automotive_Item_016,250
2013-05-01,Automotive,Automotive_Item_016,800
2013-06-01,Automotive,Automotive_Item_016,480
2013-07-01,Automotive,Automotive_Item_016,2000
2013-08-01,Automotive,Automotive_Item_016,850
2013-09-01,Automotive,Automotive_Item_016,2216
2013-10-01,Automotive,Automotive_Item_016,1340
2013-11-01,Automotive,Automotive_Item_016,1900
2013-12-01,Automotive,Automotive_Item_016,2706
2014-01-01,Automotive,Automotive_Item_016,700
2014-02-01,Automotive,Automotive_Item_016,2467
2014-03-01,Automotive,Automotive_Item_016,2426
2014-04-01,Automotive,Automotive_Item_016,1949
2014-05-01,Automotive,Automotive_Item_016,1437
2014-06-01,Automotive,Automotive_Item_016,3835
2014-07-01,Automotive,Automotive_Item_016,0
2014-08-01,Automotive,Automotive_Item_016,0
2014-09-01,Automotive,Automotive_Item_016,1390
2014-10-01,Automotive,Automotive_Item_016,2000
2014-11-01,Automotive,Automotive_Item_016,675
2014-12-01,Automotive,Automotive_Item_016,0
2015-01-01,Automotive,Automotive_Item_016,1000
2015-02-01,Automotive,Automotive_Item_016,3400
2015-03-01,Automotive,Automotive_Item_016,6500
2015-04-01,Automotive,Automotive_Item_016,619
2015-05-01,Automotive,Automotive_Item_016,760
2015-06-01,Automotive,Automotive_Item_016,1600
2015-07-01,Automotive,Automotive_Item_016,866
2015-08-01,Automotive,Automotive_Item_016,1150
2015-09-01,Automotive,Automotive_Item_016,2000
2015-10-01,Automotive,Automotive_Item_016,4500
2015-11-01,Automotive,Automotive_Item_016,4095
2015-12-01,Automotive,Automotive_Item_016,664
2016-01-01,Automotive,Automotive_Item_016,0
2016-02-01,Automotive,Automotive_Item_016,0
2016-03-01,Automotive,Automotive_Item_016,0
2016-04-01,Automotive,Automotive_Item_016,0
2016-05-01,Automotive,Automotive_Item_016,0
2016-06-01,Automotive,Automotive_Item_016,100
2016-07-01,Automotive,Automotive_Item_016,0
2016-08-01,Automotive,Automotive_Item_016,0
2016-09-01,Automotive,Automotive_Item_016,550
2016-10-01,Automotive,Automotive_Item_016,600
2016-11-01,Automotive,Automotive_Item_016,350
2012-01-01,Automotive,Automotive_Item_017,712
2012-02-01,Automotive,Automotive_Item_017,3559
2012-03-01,Automotive,Automotive_Item_017,6848
2012-04-01,Automotive,Automotive_Item_017,4606
2012-05-01,Automotive,Automotive_Item_017,6299
2012-06-01,Automotive,Automotive_Item_017,2515
2012-07-01,Automotive,Automotive_Item_017,3284
2012-08-01,Automotive,Automotive_Item_017,2724
2012-09-01,Automotive,Automotive_Item_017,2199
2012-10-01,Automotive,Automotive_Item_017,3918
2012-11-01,Automotive,Automotive_Item_017,2962
2012-12-01,Automotive,Automotive_Item_017,534
2013-01-01,Automotive,Automotive_Item_017,555
2013-02-01,Automotive,Automotive_Item_017,3750
2013-03-01,Automotive,Automotive_Item_017,7142
2013-04-01,Automotive,Automotive_Item_017,6313
2013-05-01,Automotive,Automotive_Item_017,5000
2013-06-01,Automotive,Automotive_Item_017,3024
2013-07-01,Automotive,Automotive_Item_017,3052
2013-08-01,Automotive,Automotive_Item_017,501
2013-09-01,Automotive,Automotive_Item_017,8366
2013-10-01,Automotive,Automotive_Item_017,1599
2013-11-01,Automotive,Automotive_Item_017,4136
2013-12-01,Automotive,Automotive_Item_017,6135
2014-01-01,Automotive,Automotive_Item_017,138
2014-02-01,Automotive,Automotive_Item_017,2482
2014-03-01,Automotive,Automotive_Item_017,8594
2014-04-01,Automotive,Automotive_Item_017,70
